Date,Jday,Air_avg,Soil_avg,Lat,Lon,Elev,Name_id
2025-02-20,51.0,11.555555555555555,10.0,39.608639,-121.82443,426.5092,Durham - 12
2025-02-21,52.0,10.88888888888889,10.277777777777779,39.608639,-121.82443,426.5092,Durham - 12
2025-02-22,53.0,12.777777777777779,10.777777777777777,39.608639,-121.82443,426.5092,Durham - 12
2025-02-23,54.0,14.666666666666666,11.88888888888889,39.608639,-121.82443,426.5092,Durham - 12
2025-02-24,55.0,13.222222222222221,11.944444444444445,39.608639,-121.82443,426.5092,Durham - 12
2025-02-25,56.0,12.222222222222223,11.944444444444445,39.608639,-121.82443,426.5092,Durham - 12
2025-02-26,57.0,10.666666666666668,11.500000000000002,39.608639,-121.82443,426.5092,Durham - 12
2025-02-27,58.0,13.388888888888891,11.722222222222223,39.608639,-121.82443,426.5092,Durham - 12
2025-02-28,59.0,14.833333333333336,12.388888888888888,39.608639,-121.82443,426.5092,Durham - 12
2025-03-01,60.0,13.16666666666667,12.611111111111112,39.608639,-121.82443,426.5092,Durham - 12
2025-03-02,61.0,10.611111111111112,12.777777777777779,39.608639,-121.82443,426.5092,Durham - 12
2025-03-03,62.0,9.222222222222223,12.166666666666666,39.608639,-121.82443,426.5092,Durham - 12
2025-03-04,63.0,11.277777777777777,12.333333333333336,39.608639,-121.82443,426.5092,Durham - 12
2025-03-05,64.0,9.38888888888889,12.11111111111111,39.608639,-121.82443,426.5092,Durham - 12
2025-03-06,65.0,9.11111111111111,12.000000000000002,39.608639,-121.82443,426.5092,Durham - 12
2025-03-07,66.0,9.055555555555554,11.666666666666668,39.608639,-121.82443,426.5092,Durham - 12
2025-03-08,67.0,10.277777777777779,11.555555555555555,39.608639,-121.82443,426.5092,Durham - 12
2025-03-09,68.0,10.999999999999998,11.833333333333332,39.608639,-121.82443,426.5092,Durham - 12
2025-03-10,69.0,11.77777777777778,12.166666666666666,39.608639,-121.82443,426.5092,Durham - 12
2025-03-11,70.0,12.388888888888888,12.333333333333336,39.608639,-121.82443,426.5092,Durham - 12
2025-03-12,71.0,10.666666666666668,12.666666666666666,39.608639,-121.82443,426.5092,Durham - 12
2025-03-13,72.0,8.722222222222225,12.000000000000002,39.608639,-121.82443,426.5092,Durham - 12
2025-03-14,73.0,7.222222222222222,11.38888888888889,39.608639,-121.82443,426.5092,Durham - 12
2025-03-15,74.0,10.277777777777779,10.833333333333334,39.608639,-121.82443,426.5092,Durham - 12
2025-03-16,75.0,12.000000000000002,11.222222222222225,39.608639,-121.82443,426.5092,Durham - 12
2025-03-17,76.0,9.555555555555557,11.666666666666668,39.608639,-121.82443,426.5092,Durham - 12
2025-03-18,77.0,8.111111111111112,11.666666666666668,39.608639,-121.82443,426.5092,Durham - 12
2025-03-19,78.0,8.61111111111111,11.61111111111111,39.608639,-121.82443,426.5092,Durham - 12
2025-03-20,79.0,10.944444444444446,11.77777777777778,39.608639,-121.82443,426.5092,Durham - 12
2025-03-21,80.0,11.38888888888889,12.5,39.608639,-121.82443,426.5092,Durham - 12
2025-03-22,81.0,12.166666666666666,12.611111111111112,39.608639,-121.82443,426.5092,Durham - 12
2025-03-23,82.0,15.611111111111112,13.277777777777777,39.608639,-121.82443,426.5092,Durham - 12
2025-03-24,83.0,16.833333333333332,14.333333333333332,39.608639,-121.82443,426.5092,Durham - 12
2025-03-25,84.0,18.944444444444443,15.388888888888891,39.608639,-121.82443,426.5092,Durham - 12
2025-03-26,85.0,15.66666666666667,15.833333333333334,39.608639,-121.82443,426.5092,Durham - 12
2025-03-27,86.0,14.222222222222223,15.611111111111112,39.608639,-121.82443,426.5092,Durham - 12
2025-03-28,87.0,13.388888888888891,15.166666666666666,39.608639,-121.82443,426.5092,Durham - 12
2025-03-29,88.0,11.555555555555555,14.777777777777779,39.608639,-121.82443,426.5092,Durham - 12
2025-03-30,89.0,12.11111111111111,14.555555555555557,39.608639,-121.82443,426.5092,Durham - 12
2025-03-31,90.0,11.333333333333334,14.055555555555555,39.608639,-121.82443,426.5092,Durham - 12
2025-04-01,91.0,9.777777777777779,13.666666666666668,39.608639,-121.82443,426.5092,Durham - 12
2025-04-02,92.0,9.000000000000002,13.444444444444446,39.608639,-121.82443,426.5092,Durham - 12
2025-04-03,93.0,10.5,13.777777777777777,39.608639,-121.82443,426.5092,Durham - 12
2025-04-04,94.0,12.666666666666666,14.055555555555555,39.608639,-121.82443,426.5092,Durham - 12
2025-04-05,95.0,14.944444444444445,14.555555555555557,39.608639,-121.82443,426.5092,Durham - 12
2025-04-06,96.0,15.944444444444446,14.944444444444445,39.608639,-121.82443,426.5092,Durham - 12
2025-04-07,97.0,15.388888888888891,15.66666666666667,39.608639,-121.82443,426.5092,Durham - 12
2025-04-08,98.0,15.555555555555557,16.11111111111111,39.608639,-121.82443,426.5092,Durham - 12
2025-04-09,99.0,16.88888888888889,16.444444444444446,39.608639,-121.82443,426.5092,Durham - 12
2025-04-10,100.0,18.166666666666668,16.88888888888889,39.608639,-121.82443,426.5092,Durham - 12
2025-04-11,101.0,19.444444444444446,17.5,39.608639,-121.82443,426.5092,Durham - 12
2025-04-12,102.0,16.61111111111111,17.888888888888893,39.608639,-121.82443,426.5092,Durham - 12
2025-04-13,103.0,18.277777777777782,17.77777777777778,39.608639,-121.82443,426.5092,Durham - 12
2025-04-14,104.0,18.88888888888889,17.77777777777778,39.608639,-121.82443,426.5092,Durham - 12
2025-04-15,105.0,17.666666666666664,18.055555555555557,39.608639,-121.82443,426.5092,Durham - 12
2025-04-16,106.0,16.166666666666668,18.333333333333336,39.608639,-121.82443,426.5092,Durham - 12
2025-04-17,107.0,15.66666666666667,18.5,39.608639,-121.82443,426.5092,Durham - 12
2025-04-18,108.0,15.555555555555557,18.388888888888886,39.608639,-121.82443,426.5092,Durham - 12
2025-04-19,109.0,16.222222222222225,18.055555555555557,39.608639,-121.82443,426.5092,Durham - 12
2025-04-20,110.0,17.5,18.166666666666668,39.608639,-121.82443,426.5092,Durham - 12
2025-04-21,111.0,17.72222222222222,18.666666666666664,39.608639,-121.82443,426.5092,Durham - 12
2025-04-22,112.0,18.833333333333336,18.722222222222225,39.608639,-121.82443,426.5092,Durham - 12
2025-04-23,113.0,16.166666666666668,18.944444444444443,39.608639,-121.82443,426.5092,Durham - 12
2025-04-24,114.0,14.500000000000002,18.77777777777778,39.608639,-121.82443,426.5092,Durham - 12
2025-04-25,115.0,12.5,18.444444444444446,39.608639,-121.82443,426.5092,Durham - 12
2025-04-26,116.0,10.555555555555555,17.444444444444443,39.608639,-121.82443,426.5092,Durham - 12
2025-04-27,117.0,11.944444444444445,16.666666666666668,39.608639,-121.82443,426.5092,Durham - 12
2025-04-28,118.0,15.944444444444446,17.0,39.608639,-121.82443,426.5092,Durham - 12
2025-04-29,119.0,18.5,17.833333333333332,39.608639,-121.82443,426.5092,Durham - 12
2025-04-30,120.0,20.444444444444443,18.88888888888889,39.608639,-121.82443,426.5092,Durham - 12
2025-05-01,121.0,20.166666666666664,19.22222222222222,39.608639,-121.82443,426.5092,Durham - 12
2025-01-01,1.0,8.38888888888889,8.833333333333332,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-02,2.0,11.88888888888889,9.333333333333332,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-03,3.0,8.166666666666668,9.444444444444445,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-04,4.0,5.666666666666669,8.833333333333332,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-05,5.0,8.111111111111112,8.666666666666668,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-06,6.0,9.000000000000002,8.777777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-07,7.0,10.111111111111112,8.61111111111111,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-08,8.0,10.444444444444443,8.277777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-09,9.0,14.27777777777778,8.333333333333334,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-10,10.0,10.555555555555555,8.499999999999998,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-11,11.0,9.666666666666666,8.277777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-12,12.0,7.277777777777779,7.833333333333335,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-13,13.0,8.111111111111112,7.555555555555556,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-14,14.0,8.0,7.555555555555556,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-15,15.0,9.944444444444445,7.611111111111113,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-16,16.0,9.000000000000002,7.666666666666665,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-17,17.0,7.333333333333335,7.611111111111113,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-18,18.0,7.333333333333335,7.5,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-19,19.0,6.833333333333332,7.5,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-20,20.0,9.27777777777778,7.3888888888888875,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-21,21.0,7.5,7.166666666666666,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-22,22.0,10.833333333333334,7.277777777777779,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-23,23.0,12.833333333333334,7.666666666666665,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-24,24.0,10.0,7.888888888888891,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-25,25.0,5.7222222222222205,7.777777777777779,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-26,26.0,5.499999999999999,7.333333333333335,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-27,27.0,8.277777777777777,7.11111111111111,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-28,28.0,5.833333333333334,7.11111111111111,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-29,29.0,5.666666666666669,7.055555555555557,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-30,30.0,5.833333333333334,7.166666666666666,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-31,31.0,6.222222222222224,7.333333333333335,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-01,32.0,9.333333333333332,7.944444444444443,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-02,33.0,9.888888888888888,8.833333333333332,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-03,34.0,8.833333333333332,9.11111111111111,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-04,35.0,8.222222222222221,8.722222222222225,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-05,36.0,3.8888888888888893,8.111111111111112,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-06,37.0,7.722222222222221,7.722222222222221,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-07,38.0,4.500000000000001,8.055555555555555,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-08,39.0,4.2777777777777795,7.611111111111113,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-09,40.0,4.8888888888888875,7.166666666666666,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-10,41.0,4.833333333333335,7.000000000000001,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-11,42.0,3.2777777777777772,6.888888888888888,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-12,43.0,3.9444444444444455,6.611111111111111,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-13,44.0,7.555555555555556,7.166666666666666,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-14,45.0,4.8888888888888875,7.333333333333335,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-15,46.0,6.5555555555555545,7.11111111111111,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-16,47.0,8.38888888888889,7.444444444444444,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-17,48.0,6.5555555555555545,7.833333333333335,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-18,49.0,8.38888888888889,7.722222222222221,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-19,50.0,8.277777777777777,8.166666666666668,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-20,51.0,9.222222222222223,8.0,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-21,52.0,10.277777777777779,8.166666666666668,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-22,53.0,12.555555555555557,8.555555555555555,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-23,54.0,13.722222222222225,9.27777777777778,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-24,55.0,12.222222222222223,9.61111111111111,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-25,56.0,10.666666666666668,9.555555555555557,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-26,57.0,13.444444444444446,9.555555555555557,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-27,58.0,15.388888888888891,9.888888888888888,38.753136,-120.7336,9120.7352,Camino - 13
2025-02-28,59.0,16.666666666666668,10.166666666666666,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-01,60.0,12.055555555555557,10.222222222222221,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-02,61.0,3.6666666666666674,9.777777777777779,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-03,62.0,4.8888888888888875,8.88888888888889,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-04,63.0,7.000000000000001,9.000000000000002,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-05,64.0,5.944444444444446,9.222222222222223,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-06,65.0,3.444444444444446,8.88888888888889,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-07,66.0,7.000000000000001,8.499999999999998,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-08,67.0,8.277777777777777,8.38888888888889,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-09,68.0,10.055555555555557,8.833333333333332,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-10,69.0,10.999999999999998,9.055555555555554,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-11,70.0,9.944444444444445,9.333333333333332,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-12,71.0,6.166666666666668,9.333333333333332,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-13,72.0,1.3888888888888888,7.444444444444444,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-14,73.0,2.166666666666666,6.7777777777777795,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-15,74.0,5.333333333333334,7.000000000000001,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-16,75.0,8.666666666666668,7.555555555555556,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-17,76.0,3.722222222222224,7.888888888888891,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-18,77.0,4.944444444444444,7.222222222222222,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-19,78.0,6.944444444444445,7.611111111111113,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-20,79.0,7.944444444444443,8.277777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-21,80.0,8.777777777777777,8.777777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-22,81.0,9.555555555555557,9.166666666666668,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-23,82.0,12.722222222222221,9.555555555555557,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-24,83.0,17.055555555555557,10.277777777777779,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-25,84.0,19.055555555555554,11.277777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-26,85.0,14.833333333333336,11.77777777777778,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-27,86.0,9.055555555555554,11.77777777777778,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-28,87.0,6.833333333333332,11.055555555555555,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-29,88.0,7.777777777777779,10.666666666666668,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-30,89.0,8.722222222222225,10.555555555555555,38.753136,-120.7336,9120.7352,Camino - 13
2025-03-31,90.0,5.88888888888889,9.833333333333336,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-01,91.0,2.2222222222222223,8.499999999999998,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-02,92.0,4.722222222222222,7.666666666666665,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-03,93.0,7.333333333333335,8.277777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-04,94.0,10.722222222222221,8.944444444444446,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-05,95.0,12.333333333333336,9.555555555555557,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-06,96.0,13.388888888888891,10.277777777777779,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-07,97.0,10.777777777777777,10.833333333333334,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-08,98.0,12.666666666666666,10.944444444444446,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-09,99.0,16.0,11.666666666666668,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-10,100.0,17.0,12.444444444444445,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-11,101.0,16.61111111111111,13.0,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-12,102.0,14.555555555555557,13.16666666666667,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-13,103.0,17.444444444444443,13.222222222222221,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-14,104.0,19.61111111111111,13.555555555555555,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-15,105.0,16.055555555555557,13.944444444444446,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-16,106.0,11.277777777777777,14.166666666666668,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-17,107.0,8.88888888888889,13.88888888888889,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-18,108.0,12.666666666666666,13.777777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-19,109.0,14.11111111111111,13.666666666666668,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-20,110.0,15.611111111111112,13.944444444444446,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-21,111.0,16.833333333333332,14.222222222222223,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-22,112.0,17.0,14.500000000000002,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-23,113.0,13.222222222222221,14.555555555555557,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-24,114.0,11.055555555555555,14.333333333333332,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-25,115.0,6.222222222222224,13.777777777777777,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-26,116.0,6.611111111111111,12.888888888888891,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-27,117.0,6.4444444444444455,12.388888888888888,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-28,118.0,11.500000000000002,12.388888888888888,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-29,119.0,16.555555555555554,13.611111111111112,38.753136,-120.7336,9120.7352,Camino - 13
2025-04-30,120.0,17.555555555555557,14.555555555555557,38.753136,-120.7336,9120.7352,Camino - 13
2025-05-01,121.0,19.000000000000004,15.055555555555557,38.753136,-120.7336,9120.7352,Camino - 13
2025-01-01,1.0,1.6666666666666667,4.222222222222223,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-02,2.0,3.6666666666666674,4.61111111111111,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-03,3.0,3.8888888888888893,5.166666666666665,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-04,4.0,3.2777777777777772,4.833333333333335,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-05,5.0,2.7222222222222214,4.944444444444444,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-06,6.0,4.777777777777779,5.277777777777778,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-07,7.0,3.9444444444444455,5.222222222222221,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-08,8.0,2.2222222222222223,4.833333333333335,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-09,9.0,3.4999999999999987,4.500000000000001,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-10,10.0,3.222222222222221,4.444444444444445,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-11,11.0,1.2777777777777763,4.388888888888888,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-12,12.0,1.2777777777777763,3.8333333333333326,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-13,13.0,1.3888888888888888,3.555555555555555,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-14,14.0,0.9999999999999984,3.3333333333333335,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-15,15.0,3.055555555555556,3.3333333333333335,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-16,16.0,2.2222222222222223,3.555555555555555,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-17,17.0,1.5000000000000016,3.611111111111111,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-18,18.0,0.1111111111111127,3.555555555555555,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-19,19.0,0.0,3.2777777777777772,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-20,20.0,1.055555555555555,2.9999999999999996,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-21,21.0,-1.3333333333333326,2.7777777777777777,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-22,22.0,0.33333333333333415,2.5555555555555562,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-23,23.0,2.333333333333335,2.5,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-24,24.0,2.5555555555555562,2.666666666666665,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-25,25.0,-0.11111111111111072,2.7777777777777777,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-26,26.0,-0.8888888888888897,2.4444444444444438,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-27,27.0,0.0,2.2222222222222223,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-28,28.0,-0.3888888888888885,2.166666666666666,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-29,29.0,-0.5555555555555556,2.11111111111111,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-30,30.0,-0.05555555555555635,2.055555555555557,41.063767,-121.45602,10859.5804,McArthur - 43
2025-01-31,31.0,1.4444444444444453,2.055555555555557,41.063767,-121.45602,10859.5804,McArthur - 43
2025-02-01,32.0,3.555555555555555,2.5555555555555562,41.063767,-121.45602,10859.5804,McArthur - 43
2025-02-02,33.0,6.277777777777777,3.555555555555555,41.063767,-121.45602,10859.5804,McArthur - 43
